family,title,start_field,end_field,lam,threshold_c,dimension,span,convention,phase_signature,phase_label,source,polynomial,nodes,edges,components,cycle_rank,degree_sequence,total_edge_points,is_trivalent,interior_voxels,interior_fraction,interior_components,euler_characteristic,handle_rank,touches_boundary,boundary_faces,skeleton_voxels,surface_points,surface_cells,surface_open_edges,surface_nonmanifold_edges,surface_is_closed,field_min,field_max,field_mean,field_std,compact_level_min,compact_level_max,compact_level_mean,compact_level_std,exact_yamada_attempted,geometry_path,sample_seconds,skeleton_seconds,graph_seconds,yamada_seconds,surface_seconds,total_seconds,error
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.0,0.15,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=11;b=0;gcomp=1;beta=11;deg=((3, 20),);wl=b7070e7b808157e9ed8a7b77fb7ccb4d","core h=11, beta=11, deg=((3, 20),), WL=b7070e7b80",large-core,,20,30,1,11,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",235,True,27043,0.10316085815429688,1,-10,11,False,[],285,13458,26944,0,0,True,-1.5000000000000004,1.5000000000000004,0.0,0.8639937314380337,-0.8956286400469249,1.405626121623441,0.5464851931958594,0.41095508826453686,False,tmp/tpms_compact_scaffold_phase_maps_c0_03_dense/geometry/gyroid_to_diamond_lambda000_c010.json.gz,0.008982083003502339,0.010765875005745329,0.012122667001676746,0.0,0.036136459006229416,0.07236408299650066,
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.0,0.16499999999999998,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",220,True,27148,0.1035614013671875,1,-7,8,False,[],275,13488,27004,0,0,True,-1.5000000000000004,1.5000000000000004,0.0,0.8639937314380337,-0.9039043442782039,1.405626121623441,0.5415118817787132,0.40820715655421685,False,tmp/tpms_compact_scaffold_phase_maps_c0_03_dense/geometry/gyroid_to_diamond_lambda000_c011.json.gz,0.008982083003502339,0.010789624997414649,0.010719208003138192,0.0,0.03613408299861476,0.0704405830038013,
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.0,0.18,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",222,True,27361,0.10437393188476562,1,-7,8,False,[],273,13701,27442,0,0,True,-1.5000000000000004,1.5000000000000004,0.0,0.8639937314380337,-0.9039043442782039,1.405626121623441,0.536613782888343,0.40552296596202614,False,tmp/tpms_compact_scaffold_phase_maps_c0_03_dense/geometry/gyroid_to_diamond_lambda000_c012.json.gz,0.008982083003502339,0.010714542004279792,0.010464791994309053,0.0,0.03617274999851361,0.0701573330006795,
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.0,0.195,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",221,True,27568,0.10516357421875,1,-7,8,False,[],272,13737,27514,0,0,True,-1.5000000000000004,1.5000000000000004,0.0,0.8639937314380337,-0.9039043442782039,1.405626121623441,0.5317836905392349,0.40291262483720536,False,tmp/tpms_compact_scaffold_phase_maps_c0_03_dense/geometry/gyroid_to_diamond_lambda000_c013.json.gz,0.008982083003502339,0.010534667002502829,0.01066674999310635,0.0,0.0372556250076741,0.07069545800914057,
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.0,0.21,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",221,True,27568,0.10516357421875,1,-7,8,False,[],272,13737,27502,0,0,True,-1.5000000000000004,1.5000000000000004,0.0,0.8639937314380337,-0.9039043442782039,1.405626121623441,0.5270239645169456,0.4003764552006906,False,tmp/tpms_compact_scaffold_phase_maps_c0_03_dense/geometry/gyroid_to_diamond_lambda000_c014.json.gz,0.008982083003502339,0.01058095799817238,0.010657915991032496,0.0,0.03610029199626297,0.06990183300513308,
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.0,0.22499999999999998,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",221,True,27568,0.10516357421875,1,-7,8,False,[],272,13746,27556,0,0,True,-1.5000000000000004,1.5000000000000004,0.0,0.8639937314380337,-0.9039043442782039,1.405626121623441,0.5223354958354685,0.3979168401178664,False,tmp/tpms_compact_scaffold_phase_maps_c0_03_dense/geometry/gyroid_to_diamond_lambda000_c015.json.gz,0.008982083003502339,0.010463583006639965,0.010606166993966326,0.0,0.0382709999976214,0.07174837499042042,
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.0,0.24,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",223,True,28108,0.1072235107421875,1,-7,8,False,[],275,13845,27730,0,0,True,-1.5000000000000004,1.5000000000000004,0.0,0.8639937314380337,-0.9039043442782039,1.405626121623441,0.5177228585176348,0.39553163798421576,False,tmp/tpms_compact_scaffold_phase_maps_c0_03_dense/geometry/gyroid_to_diamond_lambda000_c016.json.gz,0.008982083003502339,0.011648375002550893,0.011604583007283509,0.0,0.038538708991836756,0.07497362499998417,
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.0,0.255,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",226,True,28318,0.10802459716796875,1,-7,8,False,[],277,13878,27784,0,0,True,-1.5000000000000004,1.5000000000000004,0.0,0.8639937314380337,-0.9039043442782039,1.405626121623441,0.5131842016633865,0.39322074891670716,False,tmp/tpms_compact_scaffold_phase_maps_c0_03_dense/geometry/gyroid_to_diamond_lambda000_c017.json.gz,0.008982083003502339,0.011576791992411017,0.0116413750074571,0.0,0.03859487500449177,0.07505666700308211,
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.0,0.27,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",211,True,28543,0.10888290405273438,1,-7,8,False,[],274,13932,27868,0,0,True,-1.5000000000000004,1.5000000000000004,0.0,0.8639937314380337,-0.9039043442782039,1.405626121623441,0.5087199534384648,0.3909904258310033,False,tmp/tpms_compact_scaffold_phase_maps_c0_03_dense/geometry/gyroid_to_diamond_lambda000_c018.json.gz,0.008982083003502339,0.011508166993735358,0.011591916991164908,0.0,0.03885304200230166,0.0747867089958163,
gyroid_to_diamond,Gyroid -> Diamond,gyroid,diamond,0.0,0.285,64,"((-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345), (-7.0685834705770345, 7.0685834705770345))","Omega(lambda,c) = {r : F_lambda(r) <= c and Phi_domain(r) <= 0}","core:ic=1;h=8;b=0;gcomp=1;beta=8;deg=((3, 14),);wl=291a37ad1b21709bf5b0f41f8f272d4d","core h=8, beta=8, deg=((3, 14),), WL=291a37ad1b",large-core,,14,21,1,8,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",230,True,28870,0.11013031005859375,1,-7,8,False,[],275,13764,27532,0,0,True,-1.5000000000000004,1.5000000000000004,0.0,0.8639937314380337,-0.9039043442782039,1.405626121623441,0.5043273376746262,0.3888386677993433,False,tmp/tpms_compact_scaffold_phase_maps_c0_03_dense/geometry/gyroid_to_diamond_lambda000_c019.json.gz,0.008982083003502339,0.012420583996572532,0.013951000000815839,0.0,0.042315082988352515,0.08356004201050382,
